"Participant","pair","condition","ACC","RT","reward"
"P29",3,"N",0,0.833134048617,0
"P29",3,"N",0,0.949730603528,1
"P29",3,"N",1,1.33290131352,0
"P29",3,"N",0,0.899742104195,0
"P29",2,"N",1,0.93303886437,1
"P29",3,"N",0,0.733146505667,1
"P29",2,"N",0,0.683147807911,0
"P29",2,"N",0,0.749783755009,0
"P29",1,"N",1,0.649843222231,1
"P29",2,"N",1,0.699814735228,1
"P29",1,"N",1,0.983058777001,1
"P29",1,"N",1,0.916408514222,1
"P29",2,"N",0,1.08302078932,0
"P29",2,"N",1,0.533201807506,1
"P29",3,"N",1,0.86639210833,1
"P29",3,"N",1,1.43289847144,0
"P29",2,"N",0,0.866448727453,1
"P29",2,"N",0,1.24963496214,1
"P29",2,"N",0,0.983077122728,0
"P29",3,"N",1,0.599801763896,1
"P29",1,"N",1,1.0496937617,0
"P29",1,"N",1,0.799783051254,1
"P29",1,"N",1,0.749803652605,1
"P29",3,"N",0,0.899812608926,0
"P29",1,"N",0,0.716415431463,1
"P29",2,"N",1,0.799975082895,1
"P29",3,"N",0,0.666506185667,0
"P29",1,"N",1,1.19964677559,1
"P29",2,"N",0,0.616571237812,0
"P29",3,"N",1,0.316598948881,1
"P29",3,"N",0,0.883113450274,0
"P29",2,"N",1,0.583189831656,0
"P29",2,"N",0,0.533202550358,0
"P29",3,"N",0,1.08302129458,0
"P29",3,"N",0,1.09971260667,1
"P29",3,"N",0,0.683275978376,0
"P29",1,"N",1,0.633170048344,1
"P29",1,"N",0,0.783144953797,0
"P29",3,"N",1,1.0996931602,1
"P29",3,"N",0,0.749798338358,1
"P29",1,"N",1,0.899738068136,1
"P29",1,"N",0,1.2996269622,0
"P29",3,"N",0,0.816439175645,1
"P29",2,"N",1,0.81645183119,1
"P29",1,"N",0,0.783165392742,0
"P29",1,"N",0,0.64979903309,0
"P30",3,"N",0,0.833043684469,1
"P30",2,"N",0,0.716497639501,0
"P30",2,"N",0,1.09968649376,0
"P30",2,"N",1,1.16632753766,1
"P30",1,"N",1,0.949744281079,1
"P30",3,"N",1,0.983054491866,1
"P30",1,"N",1,0.93306056849,1
"P30",3,"N",1,1.14967064281,0
"P30",2,"N",1,0.966353817063,0
"P30",2,"N",0,1.14968013143,0
"P30",3,"N",1,1.03304512205,0
"P30",2,"N",0,1.13296782066,0
"P30",3,"N",1,1.06638551896,1
"P30",2,"N",1,1.04969926805,0
"P30",2,"N",1,1.06637638824,1
"P30",2,"N",1,0.949723788078,0
"P30",3,"N",1,1.08301925918,0
"P30",3,"N",1,0.966403413495,1
"P30",2,"N",1,1.09962646436,1
"P30",3,"N",1,1.14967423676,1
"P30",3,"N",1,0.949723875295,1
"P30",3,"N",1,0.966398261674,1
"P30",1,"N",1,0.933104964982,1
"P30",1,"N",1,0.833098943997,1
"P30",3,"N",0,1.33292953237,1
"P30",3,"N",0,0.882955515539,0
"P30",2,"N",1,1.04958307688,1
"P30",1,"N",1,0.749661085026,1
"P30",3,"N",0,1.01637566794,0
"P30",1,"N",1,0.616494986899,1
"P30",2,"N",1,0.999708048405,0
"P30",2,"N",0,0.716484292283,1
"P30",1,"N",1,0.68317559426,0
"P30",1,"N",1,0.716471122506,0
"P30",2,"N",0,0.849755709522,0
"P30",1,"N",1,0.749801074424,0
"P30",1,"N",1,0.733138468363,0
"P30",2,"N",1,1.0330389958,1
"P30",1,"N",0,0.816456109142,0
"P30",1,"N",1,0.78315026823,1
"P30",3,"N",0,0.833133499998,1
"P30",1,"N",0,0.949703986797,0
"P30",2,"N",1,0.683157386947,1
"P30",3,"N",1,0.866451070101,0
"P30",2,"N",1,0.949738470618,1
"P30",3,"N",0,0.683036471017,0
"P30",3,"N",0,0.583182965605,1
"P30",2,"N",1,0.866429410195,0
"P30",1,"N",1,0.683094719984,1
"P30",1,"N",1,0.783112767901,1
"P30",2,"N",0,0.76645473021,0
"P30",1,"N",1,0.783109913798,1
"P30",3,"N",0,0.783131336113,0
"P30",3,"N",0,0.666488242614,0
"P30",1,"N",1,0.89986174592,1
"P30",3,"N",0,0.666516648308,0
"P30",1,"N",1,0.84977508374,1
"P30",2,"N",1,0.949836863494,1
"P30",1,"N",1,0.766480311876,1
"P30",1,"N",1,0.716493976383,1
"P30",1,"N",1,0.749781649079,1
"P30",3,"N",1,0.666517075371,0
"P30",1,"N",1,0.799777031086,0
"P30",3,"N",0,0.516524219652,0
"P30",1,"N",1,0.53324202509,1
"P30",2,"N",1,0.933084111082,0
"P30",1,"N",0,0.849768954486,0
"P30",2,"N",0,0.783122082082,0
"P30",3,"N",0,0.649833765784,0
"P30",3,"N",0,0.916634257508,0
"P30",2,"N",1,0.916357502735,1
"P30",1,"N",1,0.783131330098,1
"P30",2,"N",0,0.883087580215,0
"P30",2,"N",1,1.31628457423,0
"P30",3,"N",0,0.749821552388,0
"P30",2,"N",1,0.583184324989,1
"P30",2,"N",0,0.91641073221,0
"P30",3,"N",0,0.666476044255,0
"P30",1,"N",1,0.199997461682,1
"P30",3,"N",0,0.5664904471,0
"P30",3,"N",0,0.499869604479,1
"P30",2,"N",1,0.833147358489,1
"P30",2,"N",1,0.899717771605,1
"P30",1,"N",1,0.499898885351,1
"P30",1,"N",1,0.533194576001,0
"P30",1,"N",1,0.616526093315,1
"P30",1,"N",1,0.583169525156,1
"P30",2,"N",0,0.899689645606,1
"P30",1,"N",1,0.566518732496,0
"P30",3,"N",0,0.633171325135,0
"P30",3,"N",0,0.699810988597,1
"P30",3,"N",0,0.533160804953,0
"P30",3,"N",0,0.583200478191,1
"P30",2,"N",1,0.766462089525,1
"P30",2,"N",1,0.699779211513,1
"P30",2,"N",1,0.666531400022,0
"P30",1,"N",1,0.566551029876,1
"P30",3,"N",0,0.749740281125,1
"P30",3,"N",0,0.749751763702,1
"P30",3,"N",0,0.633160335786,0
"P30",1,"N",1,0.516543455525,1
"P30",1,"N",1,0.633146880298,1
"P30",3,"N",0,0.783153919318,1
"P30",2,"N",0,0.799776237111,0
"P30",3,"N",0,0.799776032602,0
"P30",1,"N",1,0.716478487837,1
"P30",2,"N",1,0.816435739446,1
"P30",3,"N",0,0.983079240459,1
"P30",1,"N",1,0.933058451221,1
"P30",1,"N",1,0.699805827754,1
"P30",2,"N",0,0.899743001394,1
"P30",1,"N",1,0.966372400311,1
"P30",1,"N",1,0.716492478657,0
"P30",2,"N",1,1.09968788021,1
"P30",2,"N",1,0.849736401469,0
"P30",3,"N",0,0.566505788281,0
"P30",2,"N",1,0.916426139554,1
"P30",1,"N",1,0.633182007722,1
"P30",3,"N",0,0.766470116503,0
"P30",2,"N",1,1.09969685154,1
"P30",1,"N",1,0.699829457563,1
"P30",1,"N",1,0.732142873577,1
"P30",3,"N",0,0.666495502683,0
"P30",1,"N",1,0.583168033443,1
"P30",3,"N",0,0.53323848528,0
"P30",1,"N",1,0.683161119235,1
"P30",1,"N",1,0.533197345895,1
"P30",1,"N",1,0.666352599031,0
"P30",3,"N",1,0.499880945704,1
"P30",2,"N",0,1.03300561272,0
"P30",2,"N",1,0.616672013473,1
"P30",1,"N",1,0.733138766104,1
"P30",2,"N",1,0.849755634335,1
"P30",1,"N",1,0.649817826115,0
"P30",1,"N",1,0.549856222674,1
"P30",2,"N",1,0.616509567186,0
"P30",2,"N",1,0.816402154863,1
"P30",3,"N",0,0.649810084848,0
"P30",2,"N",1,0.716464614309,0
"P30",2,"N",1,0.71648419905,1
"P30",2,"N",1,0.699815397571,1
"P30",1,"N",1,0.633185779108,1
"P30",3,"N",0,0.699802742074,1
"P30",1,"N",1,0.549882772751,1
"P30",3,"N",0,0.683169116138,0
"P30",2,"N",1,0.899753662929,1
"P30",3,"N",0,0.599858124908,1
"P30",2,"N",1,0.766430414695,1
"P30",1,"N",1,0.449900005639,1
"P30",2,"N",1,0.549844704007,0
"P30",3,"N",0,0.566469277414,1
"P30",1,"N",1,0.516545250994,0
"P30",2,"N",1,0.633188509904,1
"P30",2,"N",1,0.71649021402,1
"P30",3,"N",0,0.766470711985,1
"P30",3,"N",0,0.633161352315,1
"P30",1,"N",1,0.683157044094,0
"P30",3,"N",0,0.683236128915,1
"P30",2,"N",1,0.666469809739,0
"P30",2,"N",1,0.583181224272,1
"P30",2,"N",1,0.64982744706,1
"P30",2,"N",1,0.599847430292,1
"P30",3,"N",0,0.649795420352,1
"P30",1,"N",1,0.749786073089,1
"P30",3,"N",0,0.68313589546,0
"P30",1,"N",1,0.633207998407,1
"P30",3,"N",0,0.633129987256,0
"P30",2,"N",0,0.583178216787,0
"P30",3,"N",0,0.699850729503,0
"P30",1,"N",1,0.64984111307,1
"P30",3,"N",1,0.849742816435,1
"P30",3,"N",0,0.599868398476,1
"P30",2,"N",1,0.883072930756,0
"P30",3,"N",0,1.28293673079,0
"P30",1,"N",1,0.716483375,1
"P30",2,"N",1,0.983061021117,0
"P30",3,"N",1,0.59985283775,1
"P30",1,"N",1,0.599858615128,1
"P30",3,"N",0,0.766457788822,0
"P30",1,"N",1,0.683168493589,1
"P30",1,"N",1,0.616471654831,0
"P30",3,"N",0,0.766476299891,0
"P30",2,"N",1,0.716483687777,0
"P30",2,"N",0,0.966415816363,0
"P30",3,"N",0,0.799805761589,1
"P30",1,"N",1,0.499885059943,1
"P30",3,"N",0,0.799765927452,0
"P30",1,"N",0,0.616481242693,0
"P30",3,"N",1,0.899738258591,0
"P30",1,"N",0,0.683155389976,0
"P30",2,"N",0,0.66647451946,1
"P30",1,"N",1,0.466575438622,0
"P30",1,"N",1,0.433230777096,1
"P30",3,"N",0,0.733174822841,1
"P30",1,"N",0,0.516556634324,0
"P30",3,"N",0,0.533203923264,0
"P30",2,"N",0,0.64983069815,0
"P30",1,"N",1,0.416629069597,1
"P30",2,"N",1,0.666496278614,1
"P30",2,"N",1,0.599832958274,1
"P30",1,"N",1,0.433225965121,1
"P30",2,"N",1,0.666500991342,1
"P30",3,"N",0,0.849796521092,0
"P30",2,"N",0,0.716488896742,1
"P30",2,"N",1,0.683140529994,0
"P30",3,"N",0,0.766462940644,1
"P30",3,"N",0,0.616497095146,1
"P30",3,"N",0,0.566503818378,0
"P30",2,"N",1,0.649887948632,1
"P30",2,"N",0,0.566499388353,0
"P30",2,"N",1,0.599843388232,1
"P30",1,"N",1,0.64982031932,1
"P30",1,"N",1,0.649798767683,1
"P30",2,"N",1,0.849812993087,1
"P30",2,"N",1,0.699821968925,1
"P30",2,"N",1,0.633176197261,0
"P30",1,"N",1,0.533202230051,0
"P30",2,"N",0,0.999729636132,0
"P30",1,"N",0,0.549873133761,0
"P30",3,"N",0,0.86641786446,0
"P30",3,"N",1,0.84975669297,1
"P30",3,"N",0,0.93307054131,0
"P30",3,"N",0,0.849781483668,0
"P30",1,"N",1,0.733163373345,1
"P30",3,"N",0,0.849748665993,0
"P30",2,"N",1,1.14968022466,1
"P30",1,"N",0,0.583187371572,0
"P30",1,"N",1,0.499868386446,1
"P30",1,"N",0,0.633136928532,1
"P30",3,"N",1,0.333274508935,0
"P30",2,"N",1,0.649897509426,0
"P30",2,"N",1,0.916413826912,1
"P30",3,"N",1,0.58315983504,0
"P30",2,"N",1,0.516528267726,1
"P30",3,"N",0,0.583188785089,0
"P30",3,"N",0,0.499893727515,1
"P30",3,"N",1,0.633157755364,1
"P30",1,"N",1,0.4499200806,1
"P30",1,"N",1,0.86641487502,1
"P30",1,"N",1,0.483225431292,1
"P30",3,"N",0,0.816453366316,1
"P30",2,"N",1,0.449911154386,1
"P30",1,"N",1,0.499885835874,0
"P30",1,"N",1,0.399915366368,1
"P30",2,"N",0,0.549888041865,0
"P30",2,"N",1,0.64981778401,1
"P30",2,"N",1,0.633163265076,1
"P30",3,"N",0,0.866384003188,1
"P30",3,"N",0,0.883105832641,0
"P30",3,"N",0,0.633202254109,0
"P30",1,"N",1,0.599808011188,1
"P30",3,"N",1,0.966377768672,0
"P30",1,"N",1,0.633172251441,1
"P30",1,"N",1,0.683181519005,1
"P30",3,"N",0,0.666511364157,0
"P30",1,"N",1,0.683165428962,1
"P30",1,"N",1,1.18299594516,0
"P30",2,"N",1,0.699795897039,1
"P30",1,"N",1,0.666504308599,1
"P30",3,"N",0,0.733107367962,1
"P30",3,"N",1,0.783096834246,0
"P30",1,"N",1,0.666467611268,1
"P30",3,"N",0,0.666478588587,0
"P30",2,"N",0,0.49988163141,0
"P30",3,"N",0,0.599880488566,0
"P30",2,"N",1,0.833087993745,1
"P30",3,"N",1,0.799771822122,1
"P30",1,"N",1,0.483238339417,1
"P30",2,"N",1,0.583177762656,0
"P30",3,"N",1,0.59985477457,0
"P30",3,"N",0,0.516585644523,0
"P30",2,"N",0,0.516556390718,0
"P30",3,"N",0,0.666488191487,0
"P30",3,"N",0,0.666496874095,1
"P30",1,"N",1,0.566475190129,1
"P30",1,"N",1,0.549876694624,1
"P30",2,"N",1,0.849765959031,0
"P30",2,"N",1,0.666486483236,1
"P30",2,"N",1,0.566532248133,1
"P30",2,"N",0,0.616509440872,1
"P30",1,"N",1,0.533207129243,1
"P30",1,"N",0,0.699832477077,1
"P30",2,"N",1,0.733110176952,0
"P30",2,"N",1,0.666486480228,1
"P30",2,"N",0,0.816424647843,1
"P30",2,"N",1,1.08306644361,1
"P30",2,"N",0,0.899769783048,1
"P30",1,"N",1,0.583178649865,1
"P30",2,"N",1,0.716467540592,1
"P30",1,"N",1,0.767465061672,1
"P30",3,"N",0,0.849778190472,1
"P30",1,"N",1,1.01625643019,1
"P30",3,"N",1,0.93306537445,1
"P30",2,"N",1,0.766470140562,1
"P30",1,"N",1,0.733150531385,1
"P30",1,"N",1,0.833082041931,0
"P30",3,"N",0,0.68315877039,0
"P30",1,"N",1,0.683164926711,1
"P30",3,"N",0,0.833109524328,0
"P30",3,"N",0,0.699824254613,0
"P30",3,"N",1,0.683158463627,1
"P30",3,"N",0,0.683160262102,0
"P30",3,"N",-1,NA,0
"P30",3,"N",0,0.533192230162,1
"P30",3,"N",0,0.766745791589,1
"P30",2,"N",1,0.683199551885,0
"P30",1,"N",1,0.549902357492,1
"P30",2,"N",1,0.633198476709,1
"P30",3,"N",0,0.799830362816,0
"P30",1,"N",0,0.483267346609,0
"P30",2,"N",1,0.833094529009,1
"P30",2,"N",1,0.716443207031,1
"P30",1,"N",1,0.649790409882,1
"P30",2,"N",1,0.599838101074,1
"P30",3,"N",0,0.76644309425,1
"P30",3,"N",0,0.949749372751,0
"P30",2,"N",1,0.683174373222,1
"P30",1,"N",1,0.64982626211,0
"P30",1,"N",1,0.516553551652,1
"P30",1,"N",1,0.549857702357,1
"P30",2,"N",1,0.699818817081,1
"P30",1,"N",1,0.516529807558,1
"P30",2,"N",1,0.71647279166,1
"P30",2,"N",1,0.599837869498,1
"P30",2,"N",1,0.566533300753,0
"P30",3,"N",0,0.599865069191,1
"P30",1,"N",1,0.649845013778,1
"P30",1,"N",1,0.74986663158,1
"P30",2,"N",1,0.833113202482,1
"P30",2,"N",1,0.583184920471,1
"P30",3,"N",0,0.76647330143,1
"P30",3,"N",0,0.649826415492,1
"P30",1,"N",1,0.499883859957,1
"P30",3,"N",1,0.766454035482,0
"P30",1,"N",1,0.649837717619,0
"P30",3,"N",0,0.699768519904,0
"P30",2,"N",1,0.699802660873,0
"P30",2,"N",1,1.0163664079,1
"P30",2,"N",1,0.633183709959,1
"P30",1,"N",1,0.849777613033,1
"P30",2,"N",1,0.716473546538,1
"P30",3,"N",0,0.666508302538,0
"P30",1,"N",1,0.616493856085,1
"P30",3,"N",0,0.666490239582,0
"P30",2,"N",1,0.516511879941,0
"P30",3,"N",1,0.583192415123,1
"P30",1,"N",1,0.616471281903,1
"P30",3,"N",0,0.749801997721,1
"P30",1,"N",1,0.699781166379,1
"P30",3,"N",0,0.666505622868,0
"P30",2,"N",1,0.64982933576,0
"P30",1,"N",1,0.616322841472,1
"P30",3,"N",0,0.683165486103,0
"P30",1,"N",1,0.849761619231,1
"P30",2,"N",1,0.699805069868,1
"P30",1,"N",1,0.533212148735,0
"P30",2,"N",1,0.599851132507,0
"P30",1,"N",1,0.499877971302,1
"P30",1,"N",1,0.583240234133,0
"P30",3,"N",1,0.566520792623,1
"P01",1,"A",1,1.11631395435,1
"P01",1,"A",1,0.783083896047,0
"P01",2,"A",0,1.1996617572,0
"P01",3,"A",0,1.06632625346,1
"P01",3,"A",0,0.916451426488,1
"P01",3,"A",0,1.21630930779,1
"P01",3,"A",0,0.783077108153,0
"P01",2,"A",0,1.08298566257,0
"P01",1,"A",1,0.766410114172,1
"P01",1,"A",1,1.1163220505,1
"P01",1,"A",1,0.766456468536,1
"P01",2,"A",1,0.799777858144,1
"P01",2,"A",1,0.766440023609,1
"P01",1,"A",1,0.849763405676,1
"P01",2,"A",1,0.666487779461,1
"P01",1,"A",1,0.783126124142,1
"P01",2,"A",1,0.599829601922,0
"P01",2,"A",1,0.999711245362,1
"P01",1,"A",1,0.59989458164,1
"P01",1,"A",1,0.849744085593,0
"P01",1,"A",1,0.733156823043,1
"P01",1,"A",1,0.649826638045,1
"P01",1,"A",1,0.6165209445,1
"P01",3,"A",0,1.23297493938,0
"P01",1,"A",1,0.583213395337,1
"P01",2,"A",1,0.716512409258,1
"P01",2,"A",1,0.766475439751,1
"P01",2,"A",1,0.933050123495,0
"P01",1,"A",1,0.79978777683,1
"P01",2,"A",0,0.866361744792,0
"P01",3,"A",1,1.31625472795,1
"P01",2,"A",1,0.749840475483,1
"P01",2,"A",1,0.933076724698,0
"P01",3,"A",1,1.66620884727,0
"P01",2,"A",1,0.76645159641,0
"P01",2,"A",1,1.43284915734,1
"P01",3,"A",1,1.09967210595,0
"P01",2,"A",1,0.966408649527,1
"P01",2,"A",1,1.11636370116,1
"P01",3,"A",0,0.53316740939,0
"P01",1,"A",1,0.916432834216,1
"P01",3,"A",0,1.0496918937,1
"P01",3,"A",0,0.533203944316,0
"P01",3,"A",0,0.666460101578,1
"P01",3,"A",1,1.34962445987,1
"P01",2,"A",1,0.81648427123,1
"P01",3,"A",1,1.28294859832,1
"P01",3,"A",0,0.816445029568,0
"P01",1,"A",1,0.799803758604,1
"P01",1,"A",1,0.866363431991,0
"P01",2,"A",1,0.816449958835,0
"P01",1,"A",1,0.633185066334,1
"P01",1,"A",1,0.633215709598,0
"P01",3,"A",0,0.99970714616,0
"P01",1,"A",1,1.3329290602,1
"P01",2,"A",1,0.766452468581,0
"P01",3,"A",0,0.816447390443,0
"P01",3,"A",1,0.933056267786,1
"P01",3,"A",0,1.08303881686,1
"P01",3,"A",1,1.49954402319,1
"P01",3,"A",0,0.91635394488,0
"P01",2,"A",1,0.66647202024,1
"P01",3,"A",1,0.699846946087,1
"P01",1,"A",1,0.949740296162,1
"P01",1,"A",1,0.899795313587,1
"P01",3,"A",1,1.366267803,1
"P01",2,"A",1,0.733141668327,1
"P01",1,"A",1,1.1829575095,1
"P01",1,"A",1,0.549860327891,1
"P01",3,"A",1,1.06748470055,0
"P01",2,"A",1,0.683163236505,0
"P01",1,"A",1,1.03304455063,1
"P01",3,"A",1,0.899759034296,1
"P01",2,"A",1,0.849809552524,0
"P01",3,"A",1,1.53287191799,0
"P01",2,"A",1,1.03304093563,0
"P01",3,"A",0,1.41622084262,1
"P01",3,"A",1,1.36620569542,1
"P01",1,"A",1,0.916396969959,1
"P01",2,"A",0,1.08302419446,1
"P01",2,"A",0,0.666504104089,0
"P01",1,"A",1,0.833077121687,0
"P01",1,"A",1,0.633117894159,1
"P01",3,"A",1,1.14965350015,1
"P01",2,"A",0,0.933127127138,0
"P01",1,"A",1,0.64979533915,0
"P01",3,"A",1,1.63278593099,1
"P01",3,"A",-1,NA,0
"P01",2,"A",0,1.1163433435,0
"P01",1,"A",1,0.883089838836,1
"P01",2,"A",0,0.666318800916,0
"P01",3,"A",1,0.883100689842,0
"P01",3,"A",1,1.2829438465,1
"P01",3,"A",0,1.63284411379,1
"P01",3,"A",0,1.28295368699,0
"P01",3,"A",0,0.583177004771,1
"P01",1,"A",1,0.799771067244,1
"P01",3,"A",1,0.999713861874,1
"P01",1,"A",1,0.799757298978,0
"P01",1,"A",1,0.649827416984,1
"P01",2,"A",1,1.29957459126,1
"P01",3,"A",1,0.98304881975,0
"P01",1,"A",1,0.566570758976,0
"P01",1,"A",1,0.566490666647,1
"P01",2,"A",0,0.716494216982,0
"P01",2,"A",0,0.783156553874,0
"P01",2,"A",1,0.633164119202,0
"P01",2,"A",1,0.566531387992,1
"P01",3,"A",1,1.23297646418,1
"P01",2,"A",0,0.833111127318,0
"P01",1,"A",1,0.766469572148,1
"P01",2,"A",1,0.68315838844,0
"P01",1,"A",1,0.666497830476,1
"P01",1,"A",1,0.749774789006,1
"P01",2,"A",1,0.849786085119,1
"P01",1,"A",1,0.599917032515,1
"P01",1,"A",1,0.649769568013,1
"P01",2,"A",1,0.916388979072,1
"P01",2,"A",1,1.13300410898,1
"P01",3,"A",1,0.899755584711,0
"P01",2,"A",1,1.03302246666,1
"P01",3,"A",1,0.966417238903,0
"P01",2,"A",1,0.99971115213,1
"P01",2,"A",0,0.966375741627,0
"P01",3,"A",0,0.933091055364,0
"P01",1,"A",1,0.716479549479,1
"P01",3,"A",0,1.28295267647,0
"P01",3,"A",0,1.51621671936,0
"P01",3,"A",1,0.816420362176,0
"P01",2,"A",1,1.06637367248,1
"P01",2,"A",1,0.666372472491,1
"P01",1,"A",1,0.849785802416,1
"P01",1,"A",1,0.74978658737,1
"P01",3,"A",0,1.04964977989,0
"P01",1,"A",1,0.61650816269,0
"P01",2,"A",1,0.833058574528,0
"P01",3,"A",0,1.33295717717,1
"P01",3,"A",0,0.699801400736,0
"P01",2,"A",1,0.866447960361,1
"P01",1,"A",1,0.633184645286,0
"P01",1,"A",1,0.516478803623,1
"P01",2,"A",1,0.866418995274,0
"P01",3,"A",0,1.64950245524,0
"P01",2,"A",1,0.749806217223,1
"P01",2,"A",1,0.766481313368,1
"P01",3,"A",0,1.04970493415,1
"P01",1,"A",1,1.06633822626,1
"P01",3,"A",0,0.916400461649,0
"P01",2,"A",1,1.08300079924,0
"P01",2,"A",1,0.833084625362,1
"P01",3,"A",0,1.16632312267,0
"P01",2,"A",1,0.716479910377,1
"P01",1,"A",1,0.849722958012,0
"P01",1,"A",1,1.03305251445,1
"P01",3,"A",0,0.98304589046,0
"P01",1,"A",1,0.633149256211,1
"P01",1,"A",1,0.566395136897,1
"P01",3,"A",1,1.23295956211,0
"P01",2,"A",1,1.0164363229,1
"P01",3,"A",1,0.566520585106,1
"P01",1,"A",1,0.749842616813,0
"P01",3,"A",1,1.46619592711,0
"P01",3,"A",1,1.29961717424,1
"P01",2,"A",1,0.716456794848,1
"P01",2,"A",1,1.61618773924,1
"P01",2,"A",0,1.49953447442,1
"P01",2,"A",1,1.61616593798,0
"P01",2,"A",1,0.76641636974,1
"P01",1,"A",1,0.816460307591,1
"P01",3,"A",1,1.38293182257,0
"P01",3,"A",0,0.916415210354,0
"P01",1,"A",1,0.683150018609,1
"P01",1,"A",1,1.43291682575,1
"P01",1,"A",1,1.43292818502,1
"P01",3,"A",0,1.36623062747,1
"P01",1,"A",1,0.899765783093,1
"P01",1,"A",1,0.766498498137,1
"P01",1,"A",1,1.04971520472,1
"P01",2,"A",1,1.2329186543,0
"P01",1,"A",1,0.649816674248,1
"P01",3,"A",1,0.916390371537,0
"P01",2,"A",1,0.866431545509,0
"P01",2,"A",0,0.683141621711,0
"P01",1,"A",1,0.766449006966,0
"P01",2,"A",1,0.833094110969,1
"P01",2,"A",1,1.28282359823,0
"P01",3,"A",0,0.949738416484,1
"P01",3,"A",0,1.46623193272,0
"P01",1,"A",1,0.633213450976,1
"P01",1,"A",1,0.833101743965,1
"P01",3,"A",1,1.08300952997,0
"P01",1,"A",1,0.566534753368,1
"P01",1,"A",1,0.583195094792,1
"P01",2,"A",1,0.799780228042,1
"P01",1,"A",1,0.616498550768,1
"P01",3,"A",1,1.39953793905,0
"P01",2,"A",1,0.849775008553,0
"P01",2,"A",0,1.11630602963,0
"P01",2,"A",1,0.79975984331,1
"P01",2,"A",1,1.11636385154,1
"P01",2,"A",0,0.799795280504,0
"P01",3,"A",-1,NA,0
"P01",1,"A",1,0.716467287963,0
"P01",1,"A",1,0.616487029094,0
"P01",3,"A",1,0.849743463044,1
"P01",3,"A",0,0.999754670436,0
"P01",2,"A",1,0.666475779596,1
"P01",1,"A",1,0.666433283835,0
"P01",1,"A",1,0.799819337376,1
"P01",3,"A",1,1.43292903012,1
"P01",3,"A",1,1.3996096856,1
"P01",1,"A",1,0.699808651782,1
"P01",2,"A",0,0.899746772781,1
"P01",1,"A",1,0.816496340267,1
"P01",1,"A",1,1.01637499727,1
"P01",1,"A",1,0.966389314406,1
"P01",1,"A",1,0.699839240911,1
"P01",2,"A",1,0.966359119258,1
"P01",2,"A",1,0.916414284049,1
"P01",2,"A",1,1.13301109837,0
"P01",1,"A",1,0.983065646628,1
"P01",3,"A",1,1.01635551479,1
"P01",1,"A",1,0.833074709684,1
"P01",1,"A",1,0.6498357808,1
"P01",2,"A",1,1.04968583663,1
"P01",2,"A",1,1.66610261388,0
"P01",3,"A",1,0.916378323553,1
"P01",3,"A",1,1.13298031676,1
"P01",3,"A",0,1.29962858163,1
"P01",2,"A",1,1.03307007515,1
"P01",3,"A",1,1.34959801807,1
"P01",3,"A",1,1.61617767018,1
"P01",3,"A",-1,NA,1
"P01",3,"A",0,0.799763235753,0
"P01",3,"A",1,1.1663846498,0
"P01",1,"A",1,0.633195231633,1
"P01",2,"A",1,1.28295542832,1
"P01",1,"A",0,0.9163764138,0
"P01",2,"A",1,1.03304151908,1
"P01",3,"A",0,0.83297000109,1
"P01",3,"A",0,0.816467014282,1
"P01",3,"A",1,0.499856991087,1
"P01",2,"A",0,0.683148544941,1
"P01",2,"A",1,0.949755246369,1
"P01",2,"A",1,1.28298119645,0
"P01",2,"A",0,0.749794045932,0
"P01",1,"A",1,0.649832207907,1
"P01",1,"A",1,0.63312423093,0
"P01",3,"A",0,0.916449315233,1
"P01",2,"A",1,0.749809696883,1
"P01",3,"A",0,0.549840066466,0
"P01",3,"A",1,0.999847207738,1
"P01",2,"A",0,1.26630059962,0
"P01",3,"A",0,0.533233444736,0
"P01",3,"A",1,0.666474263824,0
"P01",2,"A",0,0.999656097112,0
"P01",2,"A",1,0.966374502543,0
"P01",1,"A",1,1.11633476314,1
"P01",2,"A",1,0.633161583892,1
"P01",2,"A",1,1.29961560734,0
"P01",3,"A",1,0.933033813904,1
"P01",1,"A",1,0.699794937651,0
"P01",2,"A",1,1.26628846141,1
"P01",1,"A",1,0.649840210825,1
"P01",1,"A",1,0.683110629579,1
"P01",2,"A",1,0.899737428525,1
"P01",1,"A",1,0.666494013978,1
"P01",3,"A",0,1.2329911016,0
"P01",1,"A",1,1.01634337357,1
"P01",2,"A",0,0.816434268786,1
"P01",1,"A",1,0.649807447284,1
"P01",1,"A",1,0.649830583865,1
"P01",2,"A",0,1.18295771702,1
"P01",3,"A",0,0.883108187501,1
"P01",1,"A",1,0.766459987293,1
"P01",1,"A",1,0.683128322613,0
"P01",3,"A",1,1.2662559505,1
"P01",3,"A",0,0.716468054872,0
"P01",2,"A",0,1.09970291463,0
"P01",1,"A",1,0.616513479923,1
"P01",2,"A",0,1.0663853325,0
"P01",1,"A",1,0.76645970459,1
"P01",3,"A",1,0.966372376251,1
"P01",1,"A",1,0.716476163051,1
"P01",1,"A",1,0.849716552069,1
"P01",1,"A",1,0.883098512423,1
"P01",1,"A",1,0.566551941144,1
"P01",2,"A",1,0.733120396386,1
"P01",3,"A",1,0.749790310635,0
"P01",3,"A",1,0.783133266918,0
"P01",1,"A",1,0.599841039387,1
"P01",1,"A",1,0.683152535874,0
"P01",3,"A",0,1.21631464307,0
